movieId,title,genres

62081,Eagle Eye (2008),Action|Thriller|Crime|IMAX|

78467,Jonah Hex (2010),Western|Action|Drama|Thriller|

111235,Jodorowsky's Dune (2013),Documentary|Sci-Fi|

78469,A-Team, The (2010),Action|Thriller|Comedy|

111249,Belle (2013),Drama|

94864,Prometheus (2012),Action|Sci-Fi|Horror|IMAX|

78483,Gigot (1962),Comedy|

94867,Pact, The (2012),Horror|Thriller|Mystery|

111251,Immigrant, The (2013),Drama|Romance|

45720,Devil Wears Prada, The (2006),Drama|Comedy|

45722,Pirates of the Caribbean: Dead Man's Chest (2006),Action|Adventure|Fantasy|

45726,You, Me and Dupree (2006),Comedy|

45728,Clerks II (2006),Comedy|

62113,How to Lose Friends & Alienate People (2008),Comedy|

45730,Lady in the Water (2006),Drama|Fantasy|Mystery|

78499,Toy Story 3 (2010),Adventure|Fantasy|Animation|IMAX|Comedy|Children|

62115,Six Shooter (2004),Drama|Comedy|

45732,My Super Ex-Girlfriend (2006),Fantasy|Romance|Comedy|

94896,Bernie (2011),Drama|Crime|Comedy|

78517,Joan Rivers: A Piece of Work (2010),Documentary|

111285,Crack-Up (1946),Film-Noir|Crime|Mystery|

94902,Ten North Frederick (1958),Drama|Romance|

94904,3 A.M. (2001),Crime|Romance|Mystery|

78528,East Side, West Side (1949),Drama|Crime|Romance|

94917,Deadline - U.S.A. (1952),Drama|Crime|

94919,Inhale (2010),Drama|Thriller|

62153,Look Back in Anger (1958),Drama|

62155,Nick and Norah's Infinite Playlist (2008),Drama|Romance|Comedy|

78544,Ricky Gervais Live 3: Fame (2007),Comedy|

94931,Take This Waltz (2011),Drama|Romance|

94953,Wanderlust (2012),Comedy|

94959,Moonrise Kingdom (2012),Drama|Romance|Comedy|

78574,Winter's Bone (2010),Drama|Thriller|

78579,Tell-Tale (2009),Sci-Fi|Drama|Horror|Thriller|

62198,Marjoe (1972),Documentary|

94967,Texas Killing Fields (2011),Drama|Thriller|Crime|

62203,Martyrs (2008),Horror|

94974,Superman vs. The Elite (2012),Action|Animation|

62208,Sound of the Mountain (Thunder of the Mountain, The) (Yama no oto) (1954),Drama|

111360,Lucy (2014),Action|Sci-Fi|

94978,I Wish (Kiseki) (2011),Drama|Children|

111362,X-Men: Days of Future Past (2014),Action|Sci-Fi|Adventure|

111364,Godzilla (2014),Action|Sci-Fi|Adventure|IMAX|

94985,Get the Gringo (2012),Action|Drama|Thriller|Crime|

78612,Mandingo (1975),Action|Romance|

94998,5 Days of War (2011),Action|Drama|War|

95000,Life, Above All (2010),Drama|

111384,Blue Ruin (2013),Thriller|

111387,Palo Alto (2013),Drama|

62235,Red (2008),Drama|Thriller|

45852,See No Evil (2006),Horror|

111389,Kid Cannabis (2014),Drama|

62250,Gomorrah (Gomorra) (2008),Drama|Crime|

78637,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010),Adventure|Fantasy|Animation|IMAX|Comedy|Children|

95026,Exporting Raymond (2010),Documentary|Comedy|

95028,Appointment with Danger (1951),Film-Noir|Drama|Crime|

45880,Marie Antoinette (2006),Drama|Romance|

62265,Accidental Husband, The (2009),Romance|Comedy|

45891,Lady in the Lake (1947),Film-Noir|Drama|Crime|Romance|Mystery|

111443,Chef (2014),Comedy|

95058,Cosmopolis  (2012),Drama|

62293,Duchess, The (2008),Drama|Romance|

78679,Killer Inside Me, The (2010),Western|Drama|Thriller|Crime|

95067,Thousand Words, A (2012),Drama|Comedy|

111458,Blaise Pascal (1972),Drama|

111460,Rosemary's Baby (2014),Horror|Thriller|

45928,Who Killed the Electric Car? (2006),Documentary|

78703,TiMER (2009),Drama|Fantasy|Romance|Comedy|

95088,Safety Not Guaranteed (2012),Drama|Comedy|

78715,Woman of Affairs, A (1928),Drama|

62331,Dead Leaves (2004),Action|Sci-Fi|Adventure|Animation|Comedy|

45950,Inconvenient Truth, An (2006),Documentary|

62336,FLCL (2000),Sci-Fi|Fantasy|Animation|Comedy|

95105,Madagascar 3: Europe's Most Wanted (2012),Adventure|Animation|IMAX|Comedy|Children|

62344,Rachel Getting Married (2008),Drama|Romance|

78729,24: Redemption (2008),Action|Adventure|Drama|Thriller|Crime|

78746,Best Worst Movie (2009),Documentary|

45981,Hollow Man II (2006),Action|Sci-Fi|Horror|Thriller|

45987,Chuck Berry Hail! Hail! Rock 'n' Roll (1987),Documentary|Musical|

78757,Deal, The (2003),Drama|

62374,Body of Lies (2008),Action|Drama|Thriller|

78759,Special Relationship, The (2010),Drama|

45991,Psych-Out (1968),Drama|Thriller|Musical|

62376,City of Ember (2008),Sci-Fi|Adventure|Children|

62378,Magicians (2007),Comedy|

78765,Three Comrades (1938),Drama|

95149,Superman/Batman: Public Enemies (2009),Action|Fantasy|Animation|

78772,Twilight Saga: Eclipse, The (2010),Thriller|Fantasy|Romance|IMAX|

78774,Solitary Man (2009),Drama|Comedy|

62394,Max Payne (2008),Action|Drama|Thriller|Crime|

95167,Brave (2012),Action|Adventure|Animation|Children|

95177,Alcina (2000),Drama|Fantasy|Romance|

95197,Bel Ami (2012),Drama|Romance|

95201,To Rome with Love (2012),Comedy|

62434,Zack and Miri Make a Porno (2008),Drama|Romance|Comedy|

95205,Don't Drink the Water (1969),Comedy|

62437,W. (2008),Drama|

95207,Abraham Lincoln: Vampire Hunter (2012),Action|Horror|Thriller|Fantasy|

62439,My Best Friend's Girl (2008),Romance|Comedy|

78827,Bluebeard (Barbe Bleue) (2009),Fantasy|

78829,Betrayal, The (Nerakhoon) (2008),Documentary|

46062,High School Musical (2006),Drama|Romance|Comedy|Children|Musical|

95218,First Position (2011),Documentary|

111617,Blended (2014),Comedy|

95237,Detention (2012),Horror|Comedy|

111622,Begin Again (2013),Romance|Comedy|

111659,Maleficent (2014),Action|Adventure|IMAX|Children|

78893,Last Airbender, The (2010),Action|Adventure|Fantasy|

111661,Two Faces of January, The (2014),Thriller|

62511,Synecdoche, New York (2008),Drama|Comedy|

62514,Come to the Stable (1949),Drama|

78903,State of Siege (État de siège) (1972),Drama|Thriller|

78905,Whirlpool (1949),Film-Noir|Drama|Crime|Mystery|

95288,Confession (1937),Drama|

95290,Kind Lady (1935),Drama|Thriller|

62526,Drowning Pool, The (1975),Thriller|Mystery|

95307,Rock of Ages (2012),Drama|IMAX|Comedy|Musical|

95309,Seeking a Friend for the End of the World (2012),Drama|Romance|Comedy|

95311,Presto (2008),Fantasy|Animation|Comedy|Children|

95313,Jack-Jack Attack (2005),Adventure|Animation|Comedy|Children|

62553,Secret Life of Bees, The (2008),Drama|

144482,Circle (2015),Sci-Fi|Drama|Horror|

78944,Culloden (The Battle of Culloden) (1964),Documentary|Drama|War|

62577,Flash of Genius (2008),Drama|

111732,Dance of Reality, The (Danza de la realidad, La) (2013),Drama|Fantasy|

78967,Island of Dr. Moreau, The (1977),Sci-Fi|Adventure|Horror|Thriller|Fantasy|Romance|

62586,American Carol, An (2008),Fantasy|Comedy|

111743,A Million Ways to Die in the West (2014),Western|Comedy|

78978,Cousins, The (Cousins, Les) (1959),Drama|Romance|

78982,Gumshoe (1971),Drama|Crime|Comedy|Mystery|

111752,Empire of Silver (Bai yin di guo) (2009),Drama|Romance|

111759,Edge of Tomorrow (2014),Action|Sci-Fi|IMAX|

46231,Stoned (2005),Drama|

79008,South Park: Imaginationland (2008),Fantasy|Animation|Comedy|

111781,Mission: Impossible - Rogue Nation (2015),Action|Adventure|Thriller|

46258,Marked Woman (1937),Film-Noir|Drama|Crime|

62644,Wave, The (Welle, Die) (2008),Drama|

79057,Predators (2010),Action|Sci-Fi|Thriller|

95441,Ted (2012),Fantasy|Comedy|

95449,Magic Mike (2012),Drama|Romance|

46322,Jet Li's Fearless (Huo Yuan Jia) (2006),Action|Drama|

79091,Despicable Me (2010),Crime|Animation|Comedy|Children|

62718,Angus, Thongs and Perfect Snogging (2008),Romance|Comedy|

46335,Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The) (2006),Action|Drama|Thriller|Crime|

95488,On the Road (2012),Adventure|Drama|

46347,Metal: A Headbanger's Journey (2005),Documentary|

62733,Quarantine (2008),Drama|Horror|Thriller|Mystery|

144656,The Measure of a Man (2015),Drama|

95510,Amazing Spider-Man, The (2012),Action|Sci-Fi|Adventure|IMAX|

79132,Inception (2010),Action|Sci-Fi|Drama|Thriller|Crime|IMAX|Mystery|

79134,Grown Ups (2010),Comedy|

79139,Sorcerer's Apprentice, The (2010),Action|Adventure|Fantasy|Comedy|Children|

46372,Bribe, The (1949),Film-Noir|Drama|Thriller|

62764,Black Moon (1975),Sci-Fi|Fantasy|War|Mystery|

111921,The Fault in Our Stars (2014),Drama|Romance|

95543,Ice Age 4: Continental Drift (2012),Adventure|Animation|Comedy|

62788,Lost Boys: The Tribe (2008),Horror|Thriller|Comedy|

95558,Beasts of the Southern Wild (2012),Drama|Fantasy|

62792,Pride and Glory (2008),Drama|Crime|

95567,People Like Us (2012),Drama|

62799,Express, The (2008),Drama|

79185,Knight and Day (2010),Action|Romance|Comedy|

62801,Lone Wolf and Cub: Baby Cart to Hades (Kozure Ôkami: Shinikazeni mukau ubaguruma) (1972),Action|Drama|

62803,Lone Wolf and Cub: Baby Cart in Peril (Kozure Ôkami: Oya no kokoro ko no kokoro) (1972),Action|

95583,Savages (2012),Drama|Thriller|Crime|

79203,Nightwatching (2007),Drama|Mystery|

128360,The Hateful Eight (2015),Western|

79224,Karate Kid, The (2010),Action|Drama|Children|

95611,Mooz-lum (2011),Drama|

95613,Union, The (2011),Documentary|

111999,Princess Tam-Tam (Princesse Tam-Tam) (1935),Drama|Comedy|

62849,RocknRolla (2008),Action|Crime|

112006,Tangled Ever After (2012),Action|Animation|Children|

79242,Kids Are All Right, The (2010),Drama|Comedy|

79251,Serbian Film, A (Srpski film) (2010),Horror|Thriller|

79274,Batman: Under the Red Hood (2010),Action|Animation|

79293,Salt (2010),Action|Thriller|

46530,Superman Returns (2006),Action|Sci-Fi|Adventure|IMAX|

112070,Maps to the Stars (2014),Drama|

95690,Some Guy Who Kills People (2011),Thriller|Comedy|

112085,Goodbye World (2013),Drama|Comedy|

79318,Winnebago Man (2009),Documentary|Comedy|

79321,Crime of Passion (1958),Film-Noir|Drama|Crime|

46559,Road to Guantanamo, The (2006),Drama|War|

46561,Leonard Cohen: I'm Your Man (2005),Documentary|Musical|

95720,Watch, The (2012),Sci-Fi|Comedy|

128488,Wild Card (2015),Action|Drama|Thriller|Crime|

46572,Edmond (2005),Drama|Thriller|

62956,Futurama: Bender's Game (2008),Action|Sci-Fi|Adventure|Fantasy|Animation|Comedy|

46574,OH in Ohio, The (2006),Comedy|

46578,Little Miss Sunshine (2006),Adventure|Drama|Comedy|

62970,Tin Man (2007),Sci-Fi|Adventure|Fantasy|

79357,Mr. Nobody (2009),Sci-Fi|Drama|Fantasy|Romance|

95744,2 Days in New York (2012),Comedy|

112138,22 Jump Street (2014),Action|Crime|Comedy|

46604,Curse of the Pink Panther (1983),Crime|Comedy|Mystery|

95756,Cat in the Hat, The (1971),Animation|Children|

95761,Killer Joe (2011),Thriller|Crime|

46613,Mimic: Sentinel (2003),Sci-Fi|Horror|Thriller|

62999,Madagascar: Escape 2 Africa (2008),Action|Adventure|Animation|IMAX|Comedy|Children|

79388,Play Dirty (1969),Action|Adventure|Drama|War|

79397,George Washington Slept Here (1942),Comedy|

112171,Equalizer, The (2014),Action|Thriller|Crime|

112175,How to Train Your Dragon 2 (2014),Action|Adventure|Animation|

112183,Birdman: Or (The Unexpected Virtue of Ignorance) (2014),Drama|Comedy|

63033,Blindness (2008),Drama|Thriller|Romance|Mystery|

79428,Dinner for Schmucks (2010),Comedy|

46664,Fallen Idol, The (1948),Drama|Thriller|Mystery|

95816,Being Flynn (2012),Drama|Comedy|

144976,Bone Tomahawk (2015),Western|Horror|

63062,Changeling (2008),Drama|Crime|Mystery|

63072,Road, The (2009),Adventure|Drama|Thriller|

63082,Slumdog Millionaire (2008),Drama|Crime|Romance|

79467,Mid-August Lunch (Pranzo di ferragosto) (2008),Drama|Comedy|

79473,Olivier, Olivier (1992),Drama|

95858,For the Birds (2000),Animation|Comedy|Children|

79477,Taking Off (1971),Drama|Comedy|

46716,Knock on Any Door (1949),Film-Noir|Drama|Crime|

95873,Ruby Sparks (2012),Fantasy|Romance|Comedy|

95875,Total Recall (2012),Action|Sci-Fi|Thriller|

46723,Babel (2006),Drama|Thriller|

112261,I See a Dark Stranger (1946),Thriller|Romance|

63113,Quantum of Solace (2008),Action|Adventure|Thriller|

79496,Restless (Uro) (2006),Action|Thriller|Crime|

63121,Tale of Two Cities, A (1958),Drama|Romance|

112279,Doc of the Dead (2014),Documentary|

63131,Role Models (2008),Comedy|

128671,Timbuktu (2014),Drama|

112290,Boyhood (2014),Drama|

79533,Bugs Bunny / Road Runner Movie, The (a.k.a. The Great American Chase) (1979),Animation|Comedy|Children|

112301,Tall Story (1960),Comedy|

79539,Here and There (Tamo i ovde) (2009),Drama|Comedy|

46772,Strangers with Candy (2005),Comedy|

128695,The Dark Valley (2014),Western|

112316,Jersey Boys (2014),Drama|Musical|

79553,Ip Man 2 (2010),Action|

95939,Angels' Share, The (2012),Drama|Comedy|

63181,Tokyo Gore Police (Tôkyô zankoku keisatsu) (2008),Action|Horror|

112334,Internet's Own Boy: The Story of Aaron Swartz, The (2014),Documentary|

46803,Young Mr. Lincoln (1939),Drama|

63189,Sauna (2008),Horror|Mystery|

112359,Woman's Secret, A (1949),Film-Noir|Drama|Mystery|

79590,Rebound, The (2009),Romance|Comedy|

79592,Other Guys, The (2010),Action|Comedy|

79596,Lineup, The (1958),Film-Noir|Drama|Crime|

112370,Transformers: Age of Extinction (2014),Action|Sci-Fi|Adventure|

63222,JCVD (2008),Action|Drama|Thriller|

46839,Three Times (2005),Drama|Romance|

79617,She-Wolf of London (1946),Action|Drama|Horror|Mystery|

46850,Wordplay (2006),Documentary|

46855,Army of Shadows (L'armée des ombres) (1969),Action|Drama|Thriller|War|

79633,Kautokeino Rebellion, The (Kautokeino-opprøret) (2008),Drama|

79642,Dreamboat (1952),Comedy|

79663,Triage (2009),Drama|War|

63283,Whole Town's Talking, The (Passport to Fame) (1935),Crime|Comedy|

46901,Purple Plain, The (1954),Drama|War|

96058,Neil Young Journeys (2012),Documentary|

79677,Two Escobars, The (2010),Documentary|Crime|

46912,Memento Mori (Yeogo goedam II) (1999),Horror|

112450,They Came Together (2014),Romance|Comedy|

46919,End of the Spear (2005),Drama|

128838,Crimson Peak (2015),Horror|

112458,Son-Daughter, The (1932),Drama|

46925,Two for the Seesaw (1962),Drama|Romance|

79695,Expendables, The (2010),Action|Adventure|Thriller|

96079,Skyfall (2012),Action|Adventure|Thriller|IMAX|

46929,Detective, The (1968),Drama|Crime|

79702,Scott Pilgrim vs. the World (2010),Action|Fantasy|Romance|Comedy|Musical|

79711,Svengali (1931),Drama|Horror|

46948,Monster House (2006),Fantasy|Animation|Mystery|Children|

112485,Francis (1950),Comedy|

79720,Animal Kingdom (2010),Drama|Crime|

46957,Combien Tu M'aimes? (How Much Do You Love Me?) (2005),Romance|Comedy|

46959,Colour Me Kubrick: A True...ish Story (2005),Drama|Comedy|

96110,Campaign, The (2012),Comedy|

112497,Tammy (2014),Comedy|

96114,Brake (2012),Thriller|Crime|

46965,Snakes on a Plane (2006),Action|Horror|Thriller|Comedy|

46967,Scoop (2006),Fantasy|Comedy|Mystery|

96121,Hope Springs (2012),Drama|Comedy|

46970,Talladega Nights: The Ballad of Ricky Bobby (2006),Action|Comedy|

46972,Night at the Museum (2006),Action|Fantasy|IMAX|Comedy|

46974,World Trade Center (2006),Drama|

46976,Stranger than Fiction (2006),Drama|Fantasy|Romance|Comedy|

112515,Babadook, The (2014),Drama|Horror|Thriller|

96150,Queen of Versailles, The (2012),Documentary|

112552,Whiplash (2014),Drama|

112556,Gone Girl (2014),Drama|Thriller|

79796,Centurion (2010),Action|Adventure|Drama|Thriller|War|

79800,Life During Wartime (2009),Drama|Comedy|

79809,Cluny Brown (1946),Romance|Comedy|

47044,Miami Vice (2006),Action|Drama|Thriller|Crime|

112582,Life Itself (2014),Documentary|

47049,Shadowboxer (2005),Drama|Thriller|Crime|

63433,Farscape: The Peacekeeper Wars (2004),Action|Sci-Fi|Adventure|

63436,Saw V (2008),Horror|Thriller|Crime|

128975,Hot Tub Time Machine 2 (2015),Sci-Fi|Comedy|

79830,Captain Conan (Capitaine Conan) (1996),Drama|War|

79832,Easy Living (1937),Romance|Comedy|

128991,Johnny Express (2014),Sci-Fi|Animation|Comedy|

112623,Dawn of the Planet of the Apes (2014),Sci-Fi|

129011,Eddie Izzard: Glorious (1997),Comedy|

30707,Million Dollar Baby (2004),Drama|

47092,On Dangerous Ground (1952),Film-Noir|Drama|Crime|

79860,Experiment, The (2010),Drama|Thriller|

79863,Black Water (2007),Adventure|Drama|Horror|Thriller|

63479,Sex Drive (2008),Comedy|

30712,Narrow Margin, The (1952),Film-Noir|Drama|Crime|

63481,Soul Men (2008),Comedy|Musical|

47099,Pursuit of Happyness, The (2006),Drama|

79868,Heartless (2009),Horror|Thriller|Fantasy|Mystery|

79879,Piranha (Piranha 3D) (2010),Action|Horror|Thriller|

47117,Tears of the Black Tiger (Fah talai jone) (2000),Western|Action|Romance|Comedy|

47122,John Tucker Must Die (2006),Romance|Comedy|

47124,Ant Bully, The (2006),Adventure|Fantasy|Animation|IMAX|Comedy|Children|

79897,Get Low (2009),Drama|Comedy|Mystery|

96281,ParaNorman (2012),Adventure|Animation|Comedy|

96283,Diary of a Wimpy Kid: Dog Days (2012),Comedy|Children|

63515,The Island (2006),Drama|Mystery|

30749,Hotel Rwanda (2004),Drama|War|

47146,Lady Killer (1933),Crime|Comedy|

47148,Mrs. Palfrey at the Claremont (2005),Drama|Comedy|

96304,Hara-Kiri: Death of a Samurai (2011),Drama|

63540,Beverly Hills Chihuahua (2008),Adventure|Comedy|Children|

79927,Terribly Happy (Frygtelig lykkelig) (2008),Film-Noir|Drama|Thriller|Crime|

79929,Eclipse, The (2009),Drama|Horror|Thriller|

30791,Hellraiser: Inferno (2000),Horror|

30793,Charlie and the Chocolate Factory (2005),Adventure|Fantasy|IMAX|Comedy|Children|

79946,Joneses, The (2009),Drama|Comedy|

30803,3-Iron (Bin-jip) (2004),Drama|Romance|

112727,Deliver Us from Evil (2014),Horror|Thriller|Crime|

30810,Life Aquatic with Steve Zissou, The (2004),Adventure|Fantasy|Comedy|

30812,Aviator, The (2004),Drama|

30816,Phantom of the Opera, The (2004),Drama|Romance|Musical|

47200,Crank (2006),Action|Thriller|

30818,Beyond the Sea (2004),Drama|Musical|

30820,Woodsman, The (2004),Drama|

79972,Girl on the Train, The (La fille du RER) (2009),Drama|

30822,In Good Company (2004),Drama|Comedy|

30825,Meet the Fockers (2004),Comedy|

96367,Hit and Run (Hit & Run) (2012),Action|Romance|Comedy|

79994,Wild Grass (Herbes folles, Les) (2009),Drama|Romance|

30846,Assassination of Richard Nixon, The (2004),Drama|Thriller|Crime|

30848,Love Song for Bobby Long, A (2004),Drama|

30850,Merchant of Venice, The (2004),Drama|

30861,Captain Kidd (1945),Action|Adventure|Drama|

47254,Chaos (2005),Action|Drama|Thriller|Crime|

80026,Tekken (2010),Action|Sci-Fi|

47261,Night Listener, The (2006),Thriller|Fantasy|Mystery|

96417,Premium Rush (2012),Action|Thriller|

47274,Murmur of the Heart (Le souffle au coeur) (1971),Drama|

80044,Don Quixote (2000),Adventure|Drama|Romance|Comedy|

30894,White Noise (2005),Sci-Fi|Drama|Horror|Thriller|Mystery|

96430,Odd Life of Timothy Green, The (2012),Drama|Fantasy|Comedy|

96432,Lawless (2012),Drama|Crime|

30898,Upside of Anger, The (2005),Drama|Romance|Comedy|

47285,Left Hand of God, The (1955),Drama|

47306,Canterbury Tale, A (1944),Drama|War|Mystery|

80083,Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese) (1989),Action|Sci-Fi|Adventure|Fantasy|Animation|

96467,Sleepwalk with Me (2012),Drama|Comedy|

112850,Words and Pictures (2013),Drama|Romance|Comedy|

112852,Guardians of the Galaxy (2014),Action|Sci-Fi|Adventure|

129239,The Monkey Hustle (1976),Action|

80094,Last Exorcism, The (2010),Horror|Thriller|

47330,Dirty Mary Crazy Larry (1974),Action|Drama|Crime|Romance|

30949,Grateful Dead Movie, The (1977),Documentary|Musical|

112868,Signal, The (2014),Sci-Fi|Thriller|

30952,Last Train from Gun Hill (1959),Western|Drama|

96488,Searching for Sugar Man (2012),Documentary|

80107,Dance, Girl, Dance (1940),Drama|Comedy|

80126,American, The (2010),Drama|Thriller|

96510,Apparition, The (2012),Horror|Thriller|

112897,The Expendables 3 (2014),Action|Adventure|

80139,Jackass 2.5 (2007),Documentary|Comedy|

47382,Step Up (2006),Drama|Romance|

31000,Sweet Liberty (1986),Comedy|

80152,Trials of Oscar Wilde, The (1960),Drama|

47394,Bon Cop, Bad Cop (2006),Action|Thriller|Crime|Comedy|

80166,Switch, The (2010),Romance|Comedy|

112940,A Most Wanted Man (2014),Thriller|

31026,Phantom of the Opera, The (1989),Drama|Horror|Musical|

96563,Paradise Lost 3: Purgatory (2011),Documentary|

96565,Bachelorette (2012),Comedy|

31030,I Remember Mama (1948),Drama|Children|

96567,Words, The (2012),Drama|Romance|

80185,GasLand (2010),Documentary|

31035,Testament (1983),Drama|

31038,Smooth Talk (1985),Drama|Romance|

47423,Half Nelson (2006),Drama|

63808,Class, The (Entre les murs) (2008),Drama|

31042,Hell's Angels (1930),Drama|War|

129354,Focus (2015),Drama|Crime|Romance|Comedy|

96588,Pitch Perfect (2012),Comedy|Musical|

63826,Splinter (2008),Action|Horror|Thriller|

80219,Machete (2010),Action|Adventure|Thriller|Crime|Comedy|

80222,Step Up 3D (2010),Drama|Romance|

96606,Samsara (2011),Documentary|

96610,Looper (2012),Action|Sci-Fi|Crime|

96612,Compliance (2012),Drama|Thriller|

47465,Tideland (2005),Drama|Thriller|Fantasy|

96616,That's My Boy (2012),Comedy|

31083,Man Trouble (1992),Romance|Comedy|

63853,Australia (2008),Western|Adventure|Drama|War|

31086,Battles Without Honor & Humanity (Jingi naki tatakai) (1973),Drama|Crime|

80241,Going the Distance (2010),Romance|Comedy|

63859,Bolt (2008),Action|Adventure|Animation|Comedy|Children|

129401,Kevin Smith: Sold Out - A Threevening with Kevin Smith (2008),Documentary|Comedy|

96634,Apartment 143 (2011),Horror|Thriller|

47484,G Men (1935),Drama|Crime|

31101,Stander (2003),Action|Drama|Crime|

31104,Hester Street (1975),Drama|

63876,Milk (2008),Drama|

47493,Cabin in the Sky (1943),Fantasy|Musical|

80264,Pride of the Marines (1945),Drama|War|

31116,Sergeant York (1941),Drama|War|

96655,Robot & Frank (2012),Sci-Fi|Drama|Comedy|

129428,The Second Best Exotic Marigold Hotel (2015),Drama|Comedy|

80281,Bill Bailey: Tinselworm (2008),Documentary|Comedy|

96667,Ai Weiwei: Never Sorry (2012),Documentary|

47516,Material Girls (2006),Drama|Comedy|Children|

47518,Accepted (2006),Comedy|

80288,Street with No Name, The (1948),Film-Noir|Drama|Thriller|Crime|

31140,Madame Rosa (La vie devant soi) (1977),Drama|

113064,Trip to Italy, The (2014),Drama|Comedy|

96691,Resident Evil: Retribution (2012),Action|Sci-Fi|Horror|IMAX|

96693,Trouble with the Curve (2012),Drama|

31162,Life and Death of Peter Sellers, The (2004),Drama|Comedy|

113083,Westfront 1918 (1930),Drama|War|

31165,Badge, The (2002),Drama|Thriller|Crime|Mystery|

96700,360 (2011),Drama|

80324,Abandoned (2010),Drama|Thriller|Mystery|

47566,Born to Kill (1947),Film-Noir|Drama|Crime|

31184,Appleseed (Appurushîdo) (2004),Action|Sci-Fi|Fantasy|Animation|

80337,Still Bill (2009),Documentary|

47571,Heading South (Vers le sud) (2005),Drama|

31193,Many Adventures of Winnie the Pooh, The (1977),Animation|Children|Musical|

96728,Master, The (2012),Drama|

80348,Arch of Triumph (1948),Drama|Romance|War|

80350,Vampires Suck (2010),Comedy|

96737,Dredd (2012),Action|Sci-Fi|

96739,We Live Again (1934),Drama|

80363,Resident Evil: Afterlife (2010),Action|Sci-Fi|Horror|Thriller|IMAX|

129514,George Carlin: It's Bad for Ya! (2008),Comedy|

113132,Key, The (1934),Drama|

96751,Arbitrage (2012),Drama|Thriller|

31221,Elektra (2005),Action|Adventure|Drama|Crime|

63989,Devil Doll, The (1936),Sci-Fi|Horror|

80374,Symbol (Shinboru) (2009),Fantasy|Comedy|

63992,Twilight (2008),Drama|Thriller|Fantasy|Romance|

31225,Coach Carter (2005),Drama|

47610,Illusionist, The (2006),Drama|Fantasy|Romance|Mystery|

47615,Adventures of Don Juan (1948),Adventure|Romance|

47619,State of the Union (1948),Drama|Comedy|

64010,Children, The (2008),Horror|

47629,The Queen (2006),Drama|

80398,22 Bullets (L'immortel) (2010),Action|Thriller|Crime|

47634,36 Quai des Orfèvres (Department 36) (2004),Action|Drama|Thriller|Crime|

31251,Iceman (1984),Sci-Fi|Drama|

31255,Ice Station Zebra (1968),Action|Thriller|

47640,Beerfest (2006),Comedy|

47642,How to Eat Fried Worms (2006),Drama|Children|

31260,Boys Town (1938),Drama|

47644,Invincible (2006),Drama|

47646,Idlewild (2006),Drama|Crime|Musical|

64030,Transporter 3 (2008),Action|Adventure|Thriller|Crime|

64032,Four Christmases (2008),Comedy|

64034,Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008),Drama|War|

64037,Surveillance (2008),Thriller|Crime|Mystery|

113188,Rover, The (2014),Drama|Crime|

31270,Shivers (They Came from Within) (1975),Sci-Fi|Drama|Horror|

96811,End of Watch (2012),Drama|Thriller|Crime|

96815,V/H/S (2012),Horror|Thriller|

47665,Slight Case of Murder, A (1938),Crime|Comedy|

96821,Perks of Being a Wallflower, The (2012),Drama|Romance|

96829,Hunt, The (Jagten) (2012),Drama|

31297,Gold Diggers of 1935 (1935),Comedy|Musical|

96832,Holy Motors (2012),Sci-Fi|Drama|Fantasy|Mystery|Musical|

113216,Suspect, The (Yong-eui-ja) (2013),Action|Thriller|

113225,Magic in the Moonlight (2014),Drama|Romance|Comedy|

96840,Hunter, The (2010),Thriller|

96842,Behind the Burly Q: The Story of Burlesque in America (2010),Documentary|

31309,Rocco and His Brothers (Rocco e i suoi fratelli) (1960),Drama|Crime|

80463,Social Network, The (2010),Drama|

96849,Sparkle (2012),Drama|Musical|

96853,Thin Ice (2011),Drama|Crime|Comedy|

96857,Red Lights (2012),Drama|Thriller|Mystery|

113240,Winter Sleep (Kis Uykusu) (2014),Drama|

96861,Taken 2 (2012),Action|Drama|Thriller|Crime|

96863,Paperboy, The (2012),Thriller|

113250,In Order of Disappearance (Kraftidioten) (2014),Action|Thriller|Crime|Comedy|

